Dt,Group 1 production,Group 1 installed capacity,Group 2 production,Group 2 installed capacity,Group 3 production,Group 3 installed capacity,Group 4 production,Group 4 installed capacity,Temperature,Load,Wind,Solar,Prices
02/24/2019 15:00,22.051,31.791,19.164,32.404,15.244,32.74,16.727,29.492,14.5,9201,46,1665,35.25
02/24/2019 16:00,22.171,31.791,19.907,32.404,15.311,32.74,18.137,29.492,14.8,9115,47,1241,40.15
02/24/2019 17:00,22.176,31.791,19.898,32.404,15.187,32.74,12.907,29.492,14.2,9313,61,737,49.2
02/24/2019 18:00,22.241,31.791,19.535,32.404,15.155,32.74,12.621,29.492,12.6,10218,96,229,52.35
02/24/2019 19:00,22.375,31.791,19.826,32.404,12.415,32.74,15.849,29.492,13.2,10442,150,3,51.47
02/24/2019 20:00,21.648,31.791,19.598,32.404,12.053,32.74,15.344,29.492,10.4,10139,197,0,50
02/24/2019 21:00,20.199,31.791,19.185,32.404,11.386,32.74,11.828,29.492,10.9,9702,214,0,44.46
02/24/2019 22:00,22.045,31.791,19.296,32.404,12.079,32.74,16.324,29.492,9.8,9491,209,0,47.65
02/24/2019 23:00,23.394,31.791,19.66,32.404,12.974,32.74,17.905,29.492,6.8,9720,202,0,44.1
02/25/2019 00:00,19.433,31.791,18.826,32.404,11.125,32.74,16.838,29.492,6.7,9265,194,0,38.7
02/25/2019 01:00,17.758,31.791,19.032,32.404,11.137,32.74,15.232,29.492,4,8921,175,0,37.02
02/25/2019 02:00,17.795,31.791,19.065,32.404,13.839,32.74,16.218,29.492,3.7,8631,155,0,37
02/25/2019 03:00,19.784,31.791,19.345,32.404,14.841,32.74,17.929,29.492,4.8,8502,145,0,36.37
02/25/2019 04:00,20.4,31.791,19.251,32.404,14.841,32.74,17.92,29.492,3.1,8598,138,0,36.06
02/25/2019 05:00,20.502,31.791,19.455,32.404,14.718,32.74,17.969,29.492,3.3,9062,125,0,40.07
02/25/2019 06:00,20.862,31.791,20.046,32.404,14.844,32.74,18.088,29.492,4.9,10068,116,0,50.02
02/25/2019 07:00,21.773,31.791,20.593,32.404,16.575,32.74,18.186,29.492,3.3,11391,110,0,56.88
02/25/2019 08:00,21.485,31.791,20.226,32.404,16.976,32.74,18.187,29.492,3.4,11831,93,12,55.59
02/25/2019 09:00,20.28,31.791,20.069,32.404,17.149,32.74,18.206,29.492,5.8,11836,74,308,50.72
02/25/2019 10:00,20.191,31.791,20.069,32.404,16.403,32.74,17.382,29.492,9.3,11904,72,828,52.5
02/25/2019 11:00,20.254,31.791,20.216,32.404,14.828,32.74,16.136,29.492,11.9,11777,78,1325,45.48
02/25/2019 12:00,20.042,31.791,20.166,32.404,14.799,32.74,16.32,29.492,13.3,11585,82,1726,43.54
02/25/2019 13:00,19.89,31.791,19.927,32.404,14.658,32.74,16.134,29.492,15,11410,88,1938,38.98
02/25/2019 14:00,19.704,31.791,19.409,32.404,15.493,32.74,16.26,29.492,16.2,11180,84,1931,37.88
02/25/2019 15:00,19.7,31.791,19.447,32.404,14.038,32.74,17.935,29.492,17.1,11100,70,1694,42
02/25/2019 16:00,16.852,31.791,19.641,32.404,12.516,32.74,18.025,29.492,17.4,10996,62,1276,44.4
02/25/2019 17:00,15.87,31.791,19.708,32.404,12.52,32.74,13.002,29.492,16.8,11143,67,765,55.81
02/25/2019 18:00,15.569,31.791,19.983,32.404,14.054,32.74,12.568,29.492,15,11858,94,246,60.4
02/25/2019 19:00,16.271,31.791,19.895,32.404,14.714,32.74,12.559,29.492,14.6,12018,156,3,54.4
02/25/2019 20:00,13.038,31.791,19.479,32.404,15.102,32.74,12.494,29.492,13.3,11477,217,0,50.61
02/25/2019 21:00,12.887,31.791,19.249,32.404,13.821,32.74,13.244,29.492,11.7,10827,240,0,43.09
02/25/2019 22:00,16.295,31.791,18.909,32.404,11.433,32.74,17.364,29.492,11.1,10606,240,0,42.4
02/25/2019 23:00,16.825,31.791,19.291,32.404,10.364,32.74,19.264,29.492,9.4,10840,235,0,40.4
02/26/2019 00:00,16.485,31.791,19.642,32.404,10.824,32.74,19.345,29.492,7.3,10122,224,0,37.1
02/26/2019 01:00,16.533,31.791,19.781,32.404,9.751,32.74,19.381,29.492,7.7,9659,218,0,37
02/26/2019 02:00,16.615,31.791,19.971,32.404,15.379,32.74,19.399,29.492,6.4,9313,172,0,36.84
02/26/2019 03:00,16.699,31.791,20.139,32.404,16.01,32.74,19.475,29.492,4.9,9067,133,0,35.88
02/26/2019 04:00,16.815,31.791,22.602,32.404,16.022,32.74,19.496,29.492,2.8,9012,109,0,36.77
02/26/2019 05:00,16.805,31.791,22.926,32.404,16.014,32.74,19.497,29.492,4.3,9375,92,0,39.41
02/26/2019 06:00,18.689,31.791,23.796,32.404,16.053,32.74,19.564,29.492,4,10268,80,0,48.74
02/26/2019 07:00,19.477,31.791,24.17,32.404,17.966,32.74,19.737,29.492,2.6,11354,75,0,53.04
02/26/2019 08:00,19.512,31.791,24.265,32.404,18.469,32.74,20.317,29.492,2.5,11732,69,14,51.88
02/26/2019 09:00,19.491,31.791,24.118,32.404,18.532,32.74,18.954,29.492,6,11752,61,332,49.92
02/26/2019 10:00,19.268,31.791,23.652,32.404,18.586,32.74,16.051,29.492,11.5,11670,55,883,48.96
02/26/2019 11:00,18.205,31.791,23.634,32.404,16.916,32.74,14.84,29.492,14.6,11534,50,1392,46.3
02/26/2019 12:00,18.22,31.791,23.484,32.404,16.828,32.74,14.811,29.492,14.4,11341,45,1767,39.28
02/26/2019 13:00,18.198,31.791,23.081,32.404,16.809,32.74,14.801,29.492,15.9,11295,43,1962,39
02/26/2019 14:00,18.173,31.791,23.036,32.404,16.495,32.74,14.788,29.492,16.9,11085,43,1952,37.91
02/26/2019 15:00,18.115,31.791,22.979,32.404,15.022,32.74,14.786,29.492,17.7,11101,43,1733,41.45
02/26/2019 16:00,18.111,31.791,22.901,32.404,16.423,32.74,17.476,29.492,17.8,11096,43,1337,41.81
02/26/2019 17:00,18.805,31.791,22.971,32.404,16.567,32.74,13.128,29.492,17.3,11190,52,804,56.4
02/26/2019 18:00,22.54,31.791,23.163,32.404,12.78,32.74,12.926,29.492,16.3,11760,81,264,68
02/26/2019 19:00,23.506,31.791,23.7,32.404,14.36,32.74,19.885,29.492,15.8,11985,141,4,54.94
02/26/2019 20:00,23.438,31.791,23.32,32.404,12.643,32.74,13.53,29.492,13.5,11436,214,0,51.46
02/26/2019 21:00,23.383,31.791,22.905,32.404,10.258,32.74,13.421,29.492,13.1,10851,279,0,47.57
02/26/2019 22:00,23.351,31.791,22.911,32.404,10.145,32.74,17.524,29.492,10.9,10617,320,0,46.8
02/26/2019 23:00,23.268,31.791,22.74,32.404,9.769,32.74,19.974,29.492,11.2,10796,320,0,41.41
02/27/2019 00:00,22.882,31.791,22.612,32.404,9.837,32.74,18.046,29.492,9.9,10014,297,0,40.98
02/27/2019 01:00,23.335,31.791,22.656,32.404,8.627,32.74,18.024,29.492,8.4,9442,354,0,39.42
02/27/2019 02:00,22.321,31.791,22.882,32.404,12.993,32.74,18.05,29.492,7.5,9178,389,0,38.58
02/27/2019 03:00,23.482,31.791,23.062,32.404,14.377,32.74,18.079,29.492,6.7,8988,405,0,37.99
02/27/2019 04:00,23.509,31.791,23.142,32.404,14.389,32.74,18.107,29.492,6.2,9016,384,0,37.51
02/27/2019 05:00,23.538,31.791,23.197,32.404,14.418,32.74,18.144,29.492,5.1,9366,363,0,41.48
02/27/2019 06:00,23.699,31.791,23.204,32.404,14.485,32.74,19.43,29.492,3.7,10280,357,0,50.55
02/27/2019 07:00,23.918,31.791,24.137,32.404,18.55,32.74,20.24,29.492,4.2,11243,351,0,60.91
02/27/2019 08:00,23.947,31.791,24.435,32.404,18.843,32.74,20.352,29.492,4.7,11546,336,18,54.19
02/27/2019 09:00,21.541,31.791,24.055,32.404,18.793,32.74,20.284,29.492,7.2,11786,312,349,49.95
02/27/2019 10:00,22.393,31.791,24.002,32.404,18.766,32.74,19.192,29.492,11.8,11801,265,914,44.57
02/27/2019 11:00,22.248,31.791,23.014,32.404,16.943,32.74,18.213,29.492,14.4,11669,198,1428,40.79
02/27/2019 12:00,22.11,31.791,22.32,32.404,16.843,32.74,18.168,29.492,16.1,11407,143,1791,39.63
02/27/2019 13:00,22.076,31.791,22.225,32.404,16.837,32.74,18.188,29.492,17.7,11312,114,1980,39.58
02/27/2019 14:00,21.932,31.791,22.076,32.404,16.937,32.74,18.147,29.492,17.8,11136,100,1965,40.06
02/27/2019 15:00,21.879,31.791,22.891,32.404,17.278,32.74,18.14,29.492,17.8,11064,99,1744,40.62
02/27/2019 16:00,21.993,31.791,23.171,32.404,17.54,32.74,18.09,29.492,17.5,10959,114,1362,44.1
02/27/2019 17:00,22,31.791,23.148,32.404,17.683,32.74,13.05,29.492,16.7,11022,134,818,56.66
02/27/2019 18:00,22.084,31.791,23.214,32.404,13.74,32.74,12.711,29.492,14.6,11550,155,272,58.65
02/27/2019 19:00,22.183,31.791,23.324,32.404,13.024,32.74,12.723,29.492,11.2,11799,195,5,51.82
02/27/2019 20:00,19.087,31.791,23.208,32.404,12.42,32.74,12.865,29.492,11.8,11300,255,0,46.69
02/27/2019 21:00,18.949,31.791,23.315,32.404,11.379,32.74,19.725,29.492,9.8,10727,336,0,41.58
02/27/2019 22:00,19.021,31.791,23.187,32.404,9.318,32.74,18.853,29.492,8.7,10419,413,0,41.39
02/27/2019 23:00,17.855,31.791,22.923,32.404,9.272,32.74,20.012,29.492,8.6,10527,453,0,42.02
02/28/2019 00:00,15.324,31.791,22.605,32.404,8.516,32.74,19.936,29.492,8,9828,455,0,38.48
02/28/2019 01:00,16.242,31.791,22.834,32.404,7.02,32.74,19.974,29.492,6.9,9276,512,0,36.66
02/28/2019 02:00,18.938,31.791,22.981,32.404,12.733,32.74,19.971,29.492,6.8,8991,516,0,34.8
02/28/2019 03:00,17.501,31.791,23.234,32.404,13.321,32.74,20,29.492,6.8,8850,565,0,30.89
02/28/2019 04:00,17.507,31.791,23.202,32.404,13.319,32.74,20.002,29.492,6.7,8797,593,0,34
02/28/2019 05:00,17.532,31.791,23.255,32.404,13.346,32.74,20.028,29.492,6.1,9107,562,0,33.51
02/28/2019 06:00,20.675,31.791,23.604,32.404,13.415,32.74,20.12,29.492,4.9,10093,510,0,42.45
02/28/2019 07:00,22.136,31.791,23.842,32.404,17.375,32.74,20.226,29.492,5.5,11195,508,0,49.34
02/28/2019 08:00,22.234,31.791,24.121,32.404,15.959,32.74,20.22,29.492,6.6,11540,611,9,53.39
02/28/2019 09:00,22.325,31.791,24.081,32.404,18.597,32.74,20.269,29.492,8.8,11645,761,137,54.15
02/28/2019 10:00,23.375,31.791,24.307,32.404,18.655,32.74,20.388,29.492,9.3,11595,947,335,42.6
02/28/2019 11:00,23.361,31.791,24.045,32.404,17.968,32.74,20.091,29.492,7.9,11556,1187,475,38.89
02/28/2019 12:00,23.154,31.791,23.71,32.404,16.594,32.74,16.929,29.492,8.8,11202,1423,546,38
02/28/2019 13:00,23.232,31.791,23.97,32.404,16.026,32.74,20.283,29.492,11.2,11077,1592,560,37.08
02/28/2019 14:00,23.353,31.791,24.231,32.404,17.826,32.74,20.34,29.492,11.2,10893,1665,521,38.05
02/28/2019 15:00,23.157,31.791,24.162,32.404,16.705,32.74,18.855,29.492,11.7,10945,1621,447,48.95
02/28/2019 16:00,22.204,31.791,23.877,32.404,16.686,32.74,18.335,29.492,11.4,10937,1475,341,52.45
02/28/2019 17:00,22.19,31.791,23.881,32.404,16.646,32.74,11.512,29.492,11.4,11018,1334,200,59.39
02/28/2019 18:00,22.169,31.791,23.789,32.404,14.007,32.74,10.819,29.492,10,11763,1249,61,55.46
02/28/2019 19:00,22.016,31.791,23.385,32.404,15.311,32.74,10.73,29.492,9.4,12105,1177,2,50.97
02/28/2019 20:00,18.075,31.791,22.826,32.404,15.158,32.74,10.672,29.492,9.5,11583,1088,0,49.9
02/28/2019 21:00,17.992,31.791,22.309,32.404,13.85,32.74,10.779,29.492,9.2,11009,1013,0,44.2
02/28/2019 22:00,15.606,31.791,22.844,32.404,13.83,32.74,16.08,29.492,9.4,10653,926,0,43.21
02/28/2019 23:00,15.507,31.791,23.081,32.404,13.824,32.74,18.107,29.492,9.4,10869,818,0,41.44
03/01/2019 00:00,15.932,31.791,22.765,32.404,10.412,32.74,11.646,29.492,8.8,10022,749,0,39.4
03/01/2019 01:00,20.614,31.791,23.197,32.404,11.816,32.74,11.431,29.492,8.8,9534,1206,0,38.25
03/01/2019 02:00,22.491,31.791,23.295,32.404,14.018,32.74,11.466,29.492,8.9,9238,1117,0,37.57
03/01/2019 03:00,22.095,31.791,23.359,32.404,14.057,32.74,11.431,29.492,8.6,8976,1121,0,38.94
03/01/2019 04:00,21.037,31.791,23.268,32.404,13.942,32.74,11.416,29.492,8.5,8927,1171,0,41.3
03/01/2019 05:00,19.342,31.791,23.291,32.404,13.976,32.74,11.443,29.492,8.4,9263,1203,0,44.07
03/01/2019 06:00,22.18,31.791,23.578,32.404,14.038,32.74,11.564,29.492,7.3,10143,1192,0,46.75
03/01/2019 07:00,23.394,31.791,24.034,32.404,18.014,32.74,14.63,29.492,6.3,11198,1124,0,47.98
03/01/2019 08:00,23.444,31.791,23.421,32.404,18.36,32.74,13.536,29.492,6.1,11524,1031,4,51.28
03/01/2019 09:00,23.231,31.791,23.743,32.404,18.49,32.74,13.608,29.492,6.3,11814,913,50,51.93
03/01/2019 10:00,23.175,31.791,23.527,32.404,18.194,32.74,13.633,29.492,6.4,11885,740,138,53.32
03/01/2019 11:00,23.132,31.791,23.573,32.404,18.19,32.74,14.597,29.492,6.4,11893,561,220,53.42
03/01/2019 12:00,23.208,31.791,23.755,32.404,18.227,32.74,16.141,29.492,6.2,11718,425,282,48.56
03/01/2019 13:00,23.04,31.791,23.708,32.404,18.049,32.74,17.018,29.492,7,11575,329,327,47.4
03/01/2019 14:00,23.196,31.791,23.734,32.404,18.249,32.74,17.018,29.492,7,11360,271,348,46.91
03/01/2019 15:00,23.329,31.791,23.835,32.404,18.274,32.74,17.039,29.492,6.7,11274,233,333,48.66
03/01/2019 16:00,23.239,31.791,23.905,32.404,18.627,32.74,17.047,29.492,6.9,11151,202,276,53.02
03/01/2019 17:00,23.195,31.791,23.729,32.404,18.591,32.74,14.182,29.492,6.7,11063,166,174,56.32
03/01/2019 18:00,23.149,31.791,23.21,32.404,17.209,32.74,9.525,29.492,6.9,11521,130,58,58.64
03/01/2019 19:00,23.126,31.791,23.34,32.404,14.252,32.74,9.51,29.492,6.6,11761,105,2,52.49
03/01/2019 20:00,19.198,31.791,23.038,32.404,14,32.74,10.938,29.492,6.3,11248,93,0,48.66
03/01/2019 21:00,19.088,31.791,23.116,32.404,14.646,32.74,13.367,29.492,6.1,10665,101,0,46.53
03/01/2019 22:00,19.022,31.791,23.021,32.404,15.386,32.74,17.745,29.492,6,10412,145,0,45.65
03/01/2019 23:00,19.049,31.791,23.06,32.404,15.407,32.74,18.197,29.492,6.1,10603,227,0,44.41
03/02/2019 00:00,18.881,31.791,22.636,32.404,11.735,32.74,11.712,29.492,6,10076,321,0,44.19
03/02/2019 01:00,21.82,31.791,22.837,32.404,15.57,32.74,11.46,29.492,6.1,9481,372,0,43.28
03/02/2019 02:00,22.849,31.791,22.64,32.404,14.144,32.74,11.413,29.492,6.2,9031,453,0,41.09
03/02/2019 03:00,22.783,31.791,22.407,32.404,13.782,32.74,11.384,29.492,6.4,8867,525,0,39.49
03/02/2019 04:00,22.67,31.791,22.339,32.404,12.959,32.74,11.404,29.492,6.4,8721,585,0,41.54
03/02/2019 05:00,22.728,31.791,22.419,32.404,12.987,32.74,11.442,29.492,6.7,8795,640,0,39.97
03/02/2019 06:00,22.689,31.791,22.378,32.404,13.014,32.74,11.553,29.492,6.7,9057,715,0,41.42
03/02/2019 07:00,22.368,31.791,21.902,32.404,17.931,32.74,18.166,29.492,6.8,9271,807,0,43.92
03/02/2019 08:00,22.277,31.791,21.911,32.404,18.581,32.74,18.362,29.492,6.9,9627,860,8,47.89
03/02/2019 09:00,22.37,31.791,22.209,32.404,18.611,32.74,18.404,29.492,7.4,10068,880,110,48.6
03/02/2019 10:00,22.469,31.791,22.406,32.404,18.641,32.74,18.444,29.492,8.2,10425,933,264,47.9
03/02/2019 11:00,22.654,31.791,22.842,32.404,18.658,32.74,18.484,29.492,8.8,10432,1063,387,45.84
03/02/2019 12:00,22.83,31.791,23.162,32.404,18.655,32.74,20.329,29.492,8.7,10460,1174,435,43.9
03/02/2019 13:00,22.83,31.791,23.184,32.404,18.651,32.74,20.44,29.492,8.4,10246,1220,387,40.21
03/02/2019 14:00,22.849,31.791,23.366,32.404,17.572,32.74,20.446,29.492,9,9945,1241,327,42.53
03/02/2019 15:00,22.894,31.791,23.422,32.404,17.472,32.74,20.449,29.492,9.6,9909,1291,279,43.45
03/02/2019 16:00,22.679,31.791,23.253,32.404,17.422,32.74,20.332,29.492,9.9,9831,1422,225,39.67
03/02/2019 17:00,21.816,31.791,23.152,32.404,15.642,32.74,13.47,29.492,10.7,9920,1578,150,43
03/02/2019 18:00,21.823,31.791,22.98,32.404,17.634,32.74,12.709,29.492,10.4,10606,1756,52,46.49
03/02/2019 19:00,21.794,31.791,22.64,32.404,14.972,32.74,12.661,29.492,9.9,10974,1908,2,46.8
03/02/2019 20:00,17.943,31.791,22.512,32.404,14.934,32.74,12.595,29.492,9.6,10446,1976,0,39.26
03/02/2019 21:00,17.839,31.791,22.663,32.404,14.931,32.74,13.2,29.492,9.3,9948,2033,0,34.48
03/02/2019 22:00,15.452,31.791,22.391,32.404,14.9,32.74,11.974,29.492,9.2,9686,2106,0,35.51
03/02/2019 23:00,15.4,31.791,22.471,32.404,14.007,32.74,13.359,29.492,9.5,9797,2180,0,30.13
03/03/2019 00:00,17.181,31.791,22.312,32.404,7.387,32.74,13.269,29.492,10,9332,2256,0,28.39
03/03/2019 01:00,18.869,31.791,22.362,32.404,10.411,32.74,13.275,29.492,9.9,8795,2320,0,19.76
03/03/2019 02:00,19.315,31.791,22.436,32.404,13.395,32.74,13.309,29.492,9.8,8488,2348,0,14.93
03/03/2019 03:00,19.358,31.791,22.637,32.404,12.671,32.74,13.363,29.492,9.5,8363,2350,0,13.33
03/03/2019 04:00,19.37,31.791,22.613,32.404,12.569,32.74,13.367,29.492,9.7,8225,2338,0,12.98
03/03/2019 05:00,19.358,31.791,22.621,32.404,12.722,32.74,13.35,29.492,9.9,8203,2322,0,12.74
03/03/2019 06:00,21.506,31.791,22.729,32.404,13.465,32.74,13.377,29.492,9.9,8315,2305,0,11.12
03/03/2019 07:00,21.776,31.791,22.568,32.404,17.705,32.74,19.861,29.492,10.1,8387,2293,0,13.81
03/03/2019 08:00,21.766,31.791,22.602,32.404,18.027,32.74,20.107,29.492,9.4,8664,2285,3,15.11
03/03/2019 09:00,21.995,31.791,22.826,32.404,18.1,32.74,20.181,29.492,9.6,9210,2299,30,16.05
03/03/2019 10:00,22.123,31.791,23.253,32.404,17.775,32.74,20.245,29.492,10.1,9571,2342,71,17.85
03/03/2019 11:00,22.831,31.791,23.453,32.404,17.393,32.74,17.696,29.492,10.7,9706,2385,110,24.66
03/03/2019 12:00,23.239,31.791,23.382,32.404,17.396,32.74,19.108,29.492,10.8,9909,2415,138,19.02
03/03/2019 13:00,23.44,31.791,23.284,32.404,17.393,32.74,18.747,29.492,11.2,9718,2434,162,13.98
03/03/2019 14:00,23.72,31.791,23.089,32.404,17.359,32.74,20.1,29.492,11.9,9327,2437,178,13.56
03/03/2019 15:00,23.63,31.791,22.702,32.404,17.374,32.74,19.943,29.492,12,9220,2420,194,15.02
03/03/2019 16:00,22.674,31.791,22.655,32.404,18.136,32.74,18.897,29.492,12.3,9148,2396,193,21.97
03/03/2019 17:00,22.477,31.791,22.472,32.404,16.319,32.74,13.373,29.492,12.5,9371,2390,133,30.44
03/03/2019 18:00,22.38,31.791,22.168,32.404,14.564,32.74,12.625,29.492,12.4,10118,2413,51,33.91
03/03/2019 19:00,21.914,31.791,22.329,32.404,14.426,32.74,12.649,29.492,12.2,10680,2460,2,39.45
03/03/2019 20:00,18.171,31.791,21.758,32.404,11.902,32.74,12.527,29.492,11.9,10411,2527,0,30.83
03/03/2019 21:00,18.237,31.791,21.637,32.404,9.839,32.74,13.312,29.492,12.2,9864,2587,0,27.11
03/03/2019 22:00,15.911,31.791,21.717,32.404,9.846,32.74,18.046,29.492,12.3,9603,2620,0,30.72
03/03/2019 23:00,15.647,31.791,21.747,32.404,9.835,32.74,19.983,29.492,12.4,9738,2628,0,27.85
03/04/2019 00:00,13.615,31.791,20.782,32.404,7.896,32.74,13.373,29.492,12.3,8927,2624,0,22
03/04/2019 01:00,14.862,31.791,20.945,32.404,11.44,32.74,13.082,29.492,12.3,8724,2636,0,19.15
03/04/2019 02:00,15.539,31.791,20.927,32.404,14.852,32.74,13.084,29.492,12.3,8357,2622,0,9.29
03/04/2019 03:00,16.153,31.791,21.031,32.404,15.151,32.74,13.135,29.492,12,8159,2613,0,7.54
03/04/2019 04:00,17.567,31.791,21.056,32.404,14.389,32.74,13.09,29.492,12.4,8218,2597,0,11.37
03/04/2019 05:00,17.67,31.791,20.965,32.404,14.375,32.74,13.125,29.492,11.4,8698,2588,0,16.84
03/04/2019 06:00,17.891,31.791,21.403,32.404,14.447,32.74,13.285,29.492,11.3,9757,2618,0,30.34
03/04/2019 07:00,20.199,31.791,21.997,32.404,15.856,32.74,19.927,29.492,9.8,11036,2642,0,39.39
03/04/2019 08:00,20.509,31.791,21.516,32.404,16.612,32.74,20.051,29.492,7.7,11458,2626,16,45.43
03/04/2019 09:00,19.912,31.791,21.437,32.404,18.087,32.74,20.082,29.492,8.6,11591,2576,163,54.64
03/04/2019 10:00,18.5,31.791,22.459,32.404,18.124,32.74,20.087,29.492,9.1,11727,2488,336,60.35
03/04/2019 11:00,18.703,31.791,22.413,32.404,17.878,32.74,19.898,29.492,6.4,11673,2384,409,52.57
03/04/2019 12:00,18.395,31.791,22.346,32.404,17.518,32.74,18.311,29.492,6.5,11460,2286,444,50.53
03/04/2019 13:00,18.263,31.791,22.014,32.404,17.192,32.74,17.97,29.492,7.9,11334,2218,543,49.95
03/04/2019 14:00,18.332,31.791,22.286,32.404,18.315,32.74,18.151,29.492,8.8,11167,2202,663,47.82
03/04/2019 15:00,18.354,31.791,22.106,32.404,17.997,32.74,17.623,29.492,9.1,11110,2193,744,44.9
03/04/2019 16:00,18.417,31.791,22.293,32.404,17.636,32.74,19.754,29.492,8.8,11043,2170,650,47.88
03/04/2019 17:00,18.455,31.791,21.951,32.404,15.494,32.74,13.172,29.492,8.7,11136,2144,426,45.12
03/04/2019 18:00,19.496,31.791,22.143,32.404,15.518,32.74,12.503,29.492,8.3,11659,2131,164,43.41
03/04/2019 19:00,19.479,31.791,22.187,32.404,15.927,32.74,16.203,29.492,7.6,12031,2136,8,43.82
03/04/2019 20:00,17.973,31.791,22.003,32.404,14.992,32.74,15.727,29.492,5.5,11448,2193,0,49.62
03/04/2019 21:00,18.422,31.791,21.897,32.404,13.376,32.74,13.207,29.492,6.1,10802,2306,0,35.99
03/04/2019 22:00,16.533,31.791,21.882,32.404,13.376,32.74,17.711,29.492,6,10606,2401,0,48.53
03/04/2019 23:00,18.441,31.791,22.028,32.404,14.437,32.74,19.917,29.492,6,10709,2447,0,42.73
03/05/2019 00:00,20.728,31.791,23.062,32.404,9.905,32.74,16.949,29.492,6.2,9983,2431,0,37.1
03/05/2019 01:00,21.475,31.791,23.256,32.404,12.173,32.74,16.883,29.492,5.3,9544,2425,0,34.91
03/05/2019 02:00,21.877,31.791,23.081,32.404,14.722,32.74,16.854,29.492,4.9,9169,2355,0,34.42
03/05/2019 03:00,20.795,31.791,22.792,32.404,15.144,32.74,16.792,29.492,4.7,8984,2286,0,24.14
03/05/2019 04:00,20.702,31.791,22.886,32.404,15.378,32.74,16.782,29.492,5.2,8954,2198,0,31.38
03/05/2019 05:00,20.675,31.791,22.967,32.404,15.414,32.74,16.821,29.492,5,9326,2114,0,31.62
03/05/2019 06:00,20.802,31.791,23.315,32.404,15.91,32.74,16.97,29.492,4.1,10143,1997,0,39.58
03/05/2019 07:00,22.012,31.791,23.797,32.404,18.019,32.74,20.01,29.492,3.9,11141,1866,0,45.71
03/05/2019 08:00,22.143,31.791,23.933,32.404,18.257,32.74,18.412,29.492,4.5,11507,1789,16,62.11
03/05/2019 09:00,21.836,31.791,23.265,32.404,18.253,32.74,19.326,29.492,5.1,11627,1780,156,63.62
03/05/2019 10:00,21.536,31.791,22.687,32.404,17.851,32.74,19.383,29.492,6.2,11657,1827,353,55.09
03/05/2019 11:00,20.753,31.791,22.572,32.404,18.303,32.74,19.208,29.492,6.4,11578,1820,589,46.59
03/05/2019 12:00,20.172,31.791,22.414,32.404,19.364,32.74,19.436,29.492,7.1,11346,1745,900,43.14
03/05/2019 13:00,20.149,31.791,22.051,32.404,19.247,32.74,20.289,29.492,8.8,11264,1677,1128,42.51
03/05/2019 14:00,20.107,31.791,21.798,32.404,19.239,32.74,18.837,29.492,9.2,11126,1671,1190,42.37
03/05/2019 15:00,20.326,31.791,22.444,32.404,19.258,32.74,19.325,29.492,10.3,11191,1677,1120,44.09
03/05/2019 16:00,21.051,31.791,22.402,32.404,19.284,32.74,18.366,29.492,9.7,11151,1653,867,46.39
03/05/2019 17:00,20.48,31.791,22.409,32.404,17.671,32.74,13.174,29.492,8.8,11211,1583,512,49.27
03/05/2019 18:00,21.283,31.791,23.276,32.404,18.801,32.74,12.871,29.492,8.9,11656,1462,200,58.6
03/05/2019 19:00,21.852,31.791,23.577,32.404,19,32.74,16.287,29.492,8,12082,1358,10,55.23
03/05/2019 20:00,21.901,31.791,23.553,32.404,16.127,32.74,19,29.492,7.9,11573,1281,0,51.1
03/05/2019 21:00,21.784,31.791,23.15,32.404,14.799,32.74,14.488,29.492,8.1,10958,1236,0,48.09
03/05/2019 22:00,21.759,31.791,23.122,32.404,16.124,32.74,18.039,29.492,8.4,10531,1281,0,46.09
03/05/2019 23:00,21.838,31.791,23.38,32.404,19.049,32.74,20.376,29.492,8.1,10591,1360,0,41.54
03/06/2019 00:00,21.047,31.791,22.787,32.404,15.659,32.74,20.208,29.492,8.2,9818,1422,0,36.08
03/06/2019 01:00,18.076,31.791,22.439,32.404,17.016,32.74,20.164,29.492,8.4,9329,1644,0,33.51
03/06/2019 02:00,18.097,31.791,22.701,32.404,17.094,32.74,20.193,29.492,8.3,8976,1715,0,37.88
03/06/2019 03:00,18.482,31.791,22.774,32.404,17.093,32.74,20.206,29.492,8.6,8821,1815,0,41.58
03/06/2019 04:00,19.252,31.791,22.526,32.404,17.095,32.74,20.203,29.492,8.2,8839,1924,0,38.86
03/06/2019 05:00,19.234,31.791,22.927,32.404,17.004,32.74,20.149,29.492,8.3,9224,2031,0,37.81
03/06/2019 06:00,18.216,31.791,22.889,32.404,15.972,32.74,20.189,29.492,8.6,10101,2133,0,43.37
03/06/2019 07:00,19.878,31.791,23.108,32.404,17.549,32.74,20.21,29.492,9,11043,2222,0,52.8
03/06/2019 08:00,20.622,31.791,23.299,32.404,17.229,32.74,18.342,29.492,9.3,11357,2287,14,49.07
03/06/2019 09:00,21.333,31.791,23.062,32.404,17.358,32.74,18.368,29.492,9.4,11574,2323,106,54.03
